,FPR (95% TPR),Detection Error,AUROC,AUPR In,AUPR Out
Uniform,0.0,0.0186,0.98163272,0.9857774247280467,0.9636190262436406
Gaussian,1.0,0.27025,0.64848252,0.6972005424513424,0.6741561000292604
Fashion MNIST,0.2835,0.11355,0.9559785799999998,0.9374922977611762,0.9741241318115714
Rotated MNIST,0.924279379157428,0.29951064301552105,0.7337118403547672,0.6839398513433239,0.7719034032581424
All,0.5425935417734495,0.2532267042542286,0.8323685033316248,0.575101536079248,0.9712043430369453
